,Date,Platform Name,Campaign Name,Objective,Impressions,Clicks,Costs (USD),Purchase,Revenue (USD),Reach
21175,09/09/2020,Facebook Ads,Campaign 207,Conversions,330044.25,917.7,682.5595,110.4,4881.5085,95665
21176,09/09/2020,Facebook Ads,Campaign 208,Video Views,1488795.75,7619.9,2392.851,611.8,27126.407,431535
21177,09/09/2020,Facebook Ads,Campaign 209,Reach,1538169.85,1614.6,1083.553,302.45,12965.6405,445846
21178,09/09/2020,Facebook Ads,Campaign 210,Conversions,585378.75,1031.55,1043.1305,312.8,14185.8135,169675
21179,09/09/2020,Facebook Ads,Campaign 212,Conversions,1085306.75,1539.85,1378.7465,325.45,13994.166,314581
21180,09/09/2020,Facebook Ads,Campaign 213,Conversions,0,,0,23,930.0625,0
21181,09/09/2020,Facebook Ads,Campaign 214,Conversions,2135263.65,7029.95,2775.8125,660.1,29218.5675,618917
21182,09/09/2020,Google Ads,Campaign 503,Reach,272.55,31.05,2.668,0,0,79
21183,09/09/2020,Google Ads,Campaign 504,Conversions,72.45,8.05,0.483,0,0,21
21184,09/09/2020,Google Ads,Campaign 511,Conversions,504.85,37.95,6.0835,0,0,146
21185,09/09/2020,Google Ads,Campaign 512,Reach,301.3,16.1,3.611,0,0,87
21186,09/09/2020,Google Ads,Campaign 558,Conversions,339.25,41.4,1.4835,0.57928835,7.99139215,98
21187,09/09/2020,Google Ads,Campaign 559,Conversions,36.8,2.3,0.4485,0,0,10
21188,09/09/2020,Google Ads,Campaign 560,Conversions,10.35,0,0,0,0,3
21189,09/09/2020,Google Ads,Campaign 566,Conversions,25.3,1.15,0.207,0,0,7
21190,09/09/2020,Google Ads,Campaign 567,Conversions,112.7,3.45,0.345,0,0,32
21191,09/09/2020,Google Ads,Campaign 561,Conversions,266.8,8.05,1.7825,0,0,77
21192,09/09/2020,Google Ads,Campaign 568,Engagements,133.4,3.45,0.4945,0,0,38
21193,09/09/2020,Google Ads,Campaign 562,Conversions,234.6,4.6,0.552,0,0,68
21194,09/09/2020,Google Ads,Campaign 563,Conversions,48.3,0,0,0,0,14
21195,09/09/2020,Google Ads,Campaign 564,Conversions,23,2.3,0.8855,0,0,6
21196,09/09/2020,Google Ads,Campaign 565,Conversions,118.45,3.45,0.828,0,0,34
21197,09/09/2020,Google Ads,Campaign 569,Reach,433.55,54.05,6.923,0,0,125
21198,09/09/2020,Google Ads,Campaign 570,Conversions,108.1,2.3,0.322,0,0,31
21199,09/09/2020,Google Ads,Campaign 571,Conversions,1192.55,146.05,8.9585,0.79368285,42.06802764,345
21200,09/09/2020,Google Ads,Campaign 572,Conversions,123.05,14.95,1.0005,0.43339935,106.8936157,35
21201,09/09/2020,Google Ads,Campaign 573,Conversions,227.7,23,0.897,0,0,66
21202,09/09/2020,Google Ads,Campaign 574,Conversions,24.15,2.3,0.069,0,0,7
21203,09/09/2020,Google Ads,Campaign 579,Conversions,171.35,10.35,0.506,1.15,148.12,49
21204,09/09/2020,Google Ads,Campaign 580,Reach,42.55,0,0,0,0,12
21205,09/09/2020,Google Ads,Campaign 555,Conversions,506,55.2,1.2075,0,0,146
21206,09/09/2020,Google Ads,Campaign 556,Conversions,208.15,21.85,1.3455,0,0,60
21207,09/09/2020,Google Ads,Campaign 581,Video Views,257.6,16.1,0.345,0,0,74
21208,09/09/2020,Google Ads,Campaign 582,Reach,125.35,5.75,0.6325,0,0,36
21209,09/09/2020,Google Ads,Campaign 583,Reach,524.4,71.3,20.585,1.15,25.07859556,152
21210,09/09/2020,Google Ads,Campaign 584,Engagements,274.85,46,9.246,0,0,79
21211,09/09/2020,Google Ads,Campaign 585,Engagements,17.25,1.15,0.023,0,0,5
21212,09/09/2020,Google Ads,Campaign 586,Conversions,112.7,3.45,1.081,0,0,32
21213,09/09/2020,Google Ads,Campaign 589,Conversions,5033.55,607.2,122.7625,8.79056895,344.8852918,1459
21214,09/09/2020,Google Ads,Campaign 590,Video Views,118.45,23,2.323,0,0,34
21215,09/09/2020,Google Ads,Campaign 593,Video Views,34.5,2.3,0.437,0,0,10
21216,09/09/2020,Google Ads,Campaign 594,Engagements,20.7,2.3,0.0575,0,0,6
21217,09/09/2020,Google Ads,Campaign 595,Conversions,408.25,27.6,1.2075,0,0,118
21218,09/09/2020,Google Ads,Campaign 596,Conversions,136.85,19.55,1.725,0,0,39
21219,09/09/2020,Google Ads,Campaign 513,Conversions,14767.15,7714.2,172.3505,173.3201375,14912.66687,4280
21220,09/09/2020,Google Ads,Campaign 514,Video Views,2032.05,983.25,27.4965,22.39972645,2424.161076,589
21221,09/09/2020,Google Ads,Campaign 517,Conversions,9772.7,1398.4,119.9105,20.75857525,1214.164679,2832
21222,09/09/2020,Google Ads,Campaign 518,Conversions,1297.2,317.4,36.8345,8.79689625,628.3080397,376
21223,09/09/2020,Google Ads,Campaign 519,Conversions,4619.55,397.9,18.4575,2.8800508,99.82305011,1339
21224,09/09/2020,Google Ads,Campaign 521,Conversions,8.05,0,0,0,0,2
21225,09/09/2020,Google Ads,Campaign 522,Conversions,205.85,14.95,2.484,0,0,59
21226,09/09/2020,Google Ads,Campaign 523,Conversions,37.95,4.6,2.576,0,0,11
21227,09/09/2020,Google Ads,Campaign 525,Video Views,1153.45,78.2,5.3245,0.575,63.135,334
21228,09/09/2020,Google Ads,Campaign 526,Conversions,484.15,27.6,8.211,3.45,138.839236,140
21229,09/09/2020,Google Ads,Campaign 529,Video Views,3089749.85,32724.4,1822.947794,87.42190175,6993.132305,895579
21230,09/09/2020,Google Ads,Campaign 530,Conversions,334647.7,4100.9,453.5979132,16.49301365,850.8591401,96999
21231,09/09/2020,Google Ads,Campaign 539,Conversions,663.55,79.35,18.883,0,0,192
21232,09/09/2020,Google Ads,Campaign 540,Video Views,847.55,35.65,20.7805,0,0,245
21233,09/09/2020,Google Ads,Campaign 597,Conversions,434.7,35.65,1.886,0,0,126
21234,09/09/2020,Google Ads,Campaign 598,Conversions,82.8,4.6,0.46,0,0,24
21235,09/09/2020,Google Ads,Campaign 599,Conversions,4.6,0,0,0,0,1
21236,09/09/2020,Google Ads,Campaign 600,Video Views,56.35,5.75,0.713,0,0,16
21237,09/09/2020,Google Ads,Campaign 601,Conversions,35.65,1.15,0.1495,0,0,10
21238,09/09/2020,Google Ads,Campaign 602,Conversions,311.65,23,6.279,0.730135,43.2024081,90
21239,09/09/2020,Google Ads,Campaign 603,Reach,12.65,0,0,0,0,3
21240,09/09/2020,Google Ads,Campaign 606,Video Views,54.05,2.3,0.69,0,0,15
21241,09/09/2020,Google Ads,Campaign 604,Video Views,1359.3,141.45,7.3715,1.15,59.40879459,394
21242,09/09/2020,Google Ads,Campaign 605,Conversions,2.3,0,0,0,0,0
21243,09/09/2020,Google Ads,Campaign 608,Video Views,138,6.9,1.035,0,0,40
21244,09/09/2020,Google Ads,Campaign 609,Conversions,74.75,9.2,5.589,0,0,21
21245,09/09/2020,Google Ads,Campaign 618,Conversions,11.5,0,0,0,0,3
21246,09/09/2020,Google Ads,Campaign 619,Video Views,730.25,34.5,0.6785,0,0,211
21247,09/09/2020,Snapchat,Campaign 33,Engagements,0,0,0,10.35,552.1684094,0
21248,09/09/2020,Snapchat,Campaign 34,Conversions,0,0,0,20.7,916.9987553,0
21249,09/09/2020,Snapchat,Campaign 35,Conversions,0,0,0,16.1,667.8219199,0
21250,09/09/2020,Snapchat,Campaign 36,Video Views,482972.4,1194.85,430.421287,109.25,6723.336655,139992
21251,09/09/2020,Snapchat,Campaign 37,Conversions,1650754.85,4754.1,1468.732088,310.5,14531.81049,478479
21252,09/09/2020,Snapchat,Campaign 38,Conversions,0,0,0,11.5,382.8800317,0
21253,10/09/2020,Facebook Ads,Campaign 197,Conversions,0,,0,11.5,618.6655,0
21254,10/09/2020,Facebook Ads,Campaign 200,Conversions,0,,0,14.95,747.408,0
21255,10/09/2020,Facebook Ads,Campaign 201,Video Views,0,,0,25.3,1079.804,0
21256,10/09/2020,Facebook Ads,Campaign 202,Conversions,0,,0,55.2,2628.0375,0
21257,10/09/2020,Facebook Ads,Campaign 203,Conversions,0,,0,12.65,508.231,0
21258,10/09/2020,Facebook Ads,Campaign 204,Conversions,0,,0,44.85,2039.64,0
21259,10/09/2020,Facebook Ads,Campaign 205,Engagements,0,,0,13.8,613.019,0
21260,10/09/2020,Facebook Ads,Campaign 206,Engagements,0,,0,73.6,3383.323,0
21261,10/09/2020,Facebook Ads,Campaign 207,Conversions,322294.4,868.25,704.2255,108.1,6097.185,93418
21262,10/09/2020,Facebook Ads,Campaign 208,Video Views,1450891.75,6245.65,2309.9705,718.75,32486.235,420548
21263,10/09/2020,Facebook Ads,Campaign 209,Reach,700374.15,828,568.3415012,294.4,11846.035,203007
21264,10/09/2020,Facebook Ads,Campaign 210,Conversions,538730.15,1123.55,997.579,323.15,14247.4305,156153
21265,10/09/2020,Facebook Ads,Campaign 211,Conversions,401987.1,,318.2165,,0,116518
21266,10/09/2020,Facebook Ads,Campaign 212,Conversions,869694.4,1129.3,1302.478501,409.4,19400.73,252085
21267,10/09/2020,Facebook Ads,Campaign 213,Conversions,0,,0,21.85,1159.062,0
21268,10/09/2020,Facebook Ads,Campaign 214,Conversions,2459053.05,5988.05,2656.201,799.25,34197.7685,712769
21269,10/09/2020,Google Ads,Campaign 503,Reach,211.6,23,1.2995,0,0,61
21270,10/09/2020,Google Ads,Campaign 504,Conversions,62.1,0,0,0,0,18
21271,10/09/2020,Google Ads,Campaign 511,Conversions,450.8,33.35,3.8065,0.8229768,165.9827918,130
21272,10/09/2020,Google Ads,Campaign 512,Reach,361.1,17.25,2.829,0,0,104
21273,10/09/2020,Google Ads,Campaign 558,Conversions,356.5,47.15,1.8975,0.01645765,0.133732474,103
21274,10/09/2020,Google Ads,Campaign 559,Conversions,41.4,3.45,1.311,0,0,12
21275,10/09/2020,Google Ads,Campaign 560,Conversions,12.65,0,0,0,0,3
21276,10/09/2020,Google Ads,Campaign 566,Conversions,18.4,1.15,0.161,0,0,5
21277,10/09/2020,Google Ads,Campaign 567,Conversions,87.4,3.45,0.184,0,0,25
21278,10/09/2020,Google Ads,Campaign 561,Conversions,211.6,6.9,0.69,0,0,61
21279,10/09/2020,Google Ads,Campaign 568,Engagements,106.95,5.75,0.5405,0,0,31
21280,10/09/2020,Google Ads,Campaign 562,Conversions,169.05,4.6,0.4715,0,0,49
21281,10/09/2020,Google Ads,Campaign 563,Conversions,35.65,1.15,0.023,0,0,10
21282,10/09/2020,Google Ads,Campaign 564,Conversions,17.25,0,0,0,0,5
21283,10/09/2020,Google Ads,Campaign 565,Conversions,131.1,8.05,1.2305,0,0,38
21284,10/09/2020,Google Ads,Campaign 569,Reach,368,40.25,4.968,0,0,106
21285,10/09/2020,Google Ads,Campaign 570,Conversions,85.1,1.15,0.1725,0,0,24
21286,10/09/2020,Google Ads,Campaign 571,Conversions,1120.1,140.3,8.0845,0,0,324
21287,10/09/2020,Google Ads,Campaign 572,Conversions,100.05,8.05,0.7475,0.77288625,18.95701478,29
21288,10/09/2020,Google Ads,Campaign 573,Conversions,180.55,17.25,0.529,0,0,52
21289,10/09/2020,Google Ads,Campaign 574,Conversions,33.35,0,0,0,0,9
21290,10/09/2020,Google Ads,Campaign 579,Conversions,173.65,18.4,1.679,0,0,50
21291,10/09/2020,Google Ads,Campaign 580,Reach,52.9,2.3,0.1265,0,0,15
21292,10/09/2020,Google Ads,Campaign 555,Conversions,585.35,66.7,2.8635,0,0,169
21293,10/09/2020,Google Ads,Campaign 556,Conversions,212.75,18.4,1.564,0,0,61
21294,10/09/2020,Google Ads,Campaign 581,Video Views,256.45,12.65,0.2875,0,0,74
21295,10/09/2020,Google Ads,Campaign 582,Reach,86.25,5.75,1.104,0,0,25
21296,10/09/2020,Google Ads,Campaign 583,Reach,512.9,50.6,17.25,0,0,148
21297,10/09/2020,Google Ads,Campaign 584,Engagements,262.2,55.2,7.981,2.3,2.3,76
21298,10/09/2020,Google Ads,Campaign 585,Engagements,4.6,0,0,0,0,1
21299,10/09/2020,Google Ads,Campaign 586,Conversions,90.85,5.75,1.518,0,0,26
21300,10/09/2020,Google Ads,Campaign 589,Conversions,4598.85,514.05,98.808,12.460457,308.5595075,1333
21301,10/09/2020,Google Ads,Campaign 590,Video Views,100.05,14.95,3.2315,0.0524745,1.57948245,29
21302,10/09/2020,Google Ads,Campaign 593,Video Views,31.05,2.3,0.161,0,0,9
21303,10/09/2020,Google Ads,Campaign 594,Engagements,9.2,1.15,0.0115,0,0,2
21304,10/09/2020,Google Ads,Campaign 595,Conversions,422.05,17.25,1.4145,0,0,122
21305,10/09/2020,Google Ads,Campaign 596,Conversions,75.9,11.5,1.2075,0,0,22
21306,10/09/2020,Google Ads,Campaign 513,Conversions,16348.4,8989.55,170.4415,241.2629666,18391.24501,4738
21307,10/09/2020,Google Ads,Campaign 514,Video Views,1734.2,859.05,27.5655,31.06003605,1287.397181,502
21308,10/09/2020,Google Ads,Campaign 517,Conversions,7649.8,1230.5,118.565,12.41093225,1252.662146,2217
21309,10/09/2020,Google Ads,Campaign 518,Conversions,1305.25,296.7,36.3975,9.42777475,602.5267298,378
21310,10/09/2020,Google Ads,Campaign 519,Conversions,4809.3,394.45,22.77,4.9739662,184.2340575,1394
21311,10/09/2020,Google Ads,Campaign 521,Conversions,1.15,0,0,0,0,0
21312,10/09/2020,Google Ads,Campaign 522,Conversions,184,19.55,1.7825,0,0,53
21313,10/09/2020,Google Ads,Campaign 523,Conversions,33.35,0,0,0,0,9
21314,10/09/2020,Google Ads,Campaign 525,Video Views,1102.85,102.35,6.302,0.0224135,1.36946485,319
21315,10/09/2020,Google Ads,Campaign 526,Conversions,400.2,18.4,4.761,0,0,116
21316,10/09/2020,Google Ads,Campaign 529,Video Views,2967142.6,32821,1878.620276,89.1863548,7786.901748,860041
21317,10/09/2020,Google Ads,Campaign 530,Conversions,273390.65,3278.65,352.5116114,16.09922145,1472.041931,79243
21318,10/09/2020,Google Ads,Campaign 539,Conversions,679.65,88.55,25.1965,0,0,197
21319,10/09/2020,Google Ads,Campaign 540,Video Views,872.85,55.2,32.338,0,0,253
21320,10/09/2020,Google Ads,Campaign 597,Conversions,491.05,34.5,1.817,0,0,142
21321,10/09/2020,Google Ads,Campaign 598,Conversions,73.6,4.6,0.69,0,0,21
21322,10/09/2020,Google Ads,Campaign 599,Conversions,4.6,0,0,0,0,1
21323,10/09/2020,Google Ads,Campaign 600,Video Views,73.6,3.45,0.276,0,0,21
21324,10/09/2020,Google Ads,Campaign 601,Conversions,29.9,0,0,0,0,8
21325,10/09/2020,Google Ads,Campaign 602,Conversions,220.8,21.85,6.095,0,0,64
21326,10/09/2020,Google Ads,Campaign 603,Reach,10.35,0,0,0,0,3
21327,10/09/2020,Google Ads,Campaign 606,Video Views,33.35,0,0,0,0,9
21328,10/09/2020,Google Ads,Campaign 604,Video Views,1451.3,143.75,5.704,0,0,420
21329,10/09/2020,Google Ads,Campaign 608,Video Views,124.2,8.05,0.7705,0,0,36
21330,10/09/2020,Google Ads,Campaign 609,Conversions,47.15,0,0,0,0,13
21331,10/09/2020,Google Ads,Campaign 618,Conversions,11.5,0,0,0,0,3
21332,10/09/2020,Google Ads,Campaign 619,Video Views,687.7,42.55,1.3685,0,0,199
21333,10/09/2020,Snapchat,Campaign 33,Engagements,0,0,0,0,0,0
21334,10/09/2020,Snapchat,Campaign 34,Conversions,0,0,0,26.45,1455.975094,0
21335,10/09/2020,Snapchat,Campaign 35,Conversions,0,0,0,10.35,417.2099697,0
21336,10/09/2020,Snapchat,Campaign 36,Video Views,436178.9,1209.8,438.2855378,123.05,5516.878472,126428
21337,10/09/2020,Snapchat,Campaign 37,Conversions,1534571.5,4227.4,1459.781969,300.15,15324.64486,444803
21338,10/09/2020,Snapchat,Campaign 38,Conversions,0,0,0,11.5,569.7580964,0
21339,11/09/2020,Facebook Ads,Campaign 197,Conversions,0,,0,5.75,305.4975,0
21340,11/09/2020,Facebook Ads,Campaign 200,Conversions,0,,0,23,1007.216,0
21341,11/09/2020,Facebook Ads,Campaign 201,Video Views,0,,0,25.3,1037.967,0
21342,11/09/2020,Facebook Ads,Campaign 202,Conversions,0,,0,40.25,2315.226,0
21343,11/09/2020,Facebook Ads,Campaign 203,Conversions,0,,0,9.2,460.3565,0
21344,11/09/2020,Facebook Ads,Campaign 204,Conversions,0,,0,31.05,1347.9265,0
21345,11/09/2020,Facebook Ads,Campaign 205,Engagements,0,,0,9.2,447.051,0
21346,11/09/2020,Facebook Ads,Campaign 206,Engagements,0,,0,59.8,2935.6625,0
21347,11/09/2020,Facebook Ads,Campaign 207,Conversions,323394.95,1114.35,735.7355,118.45,6290.27,93737
21348,11/09/2020,Facebook Ads,Campaign 208,Video Views,1654240.5,7287.55,2435.355,703.8,31496.131,479490
21349,11/09/2020,Facebook Ads,Campaign 209,Reach,0,,0,67.85,2984.365,0
21350,11/09/2020,Facebook Ads,Campaign 210,Conversions,624777.75,1101.7,1028.8245,362.25,28300.81,181095
21351,11/09/2020,Facebook Ads,Campaign 211,Conversions,11027.35,,233.266,,0,3196
21352,11/09/2020,Facebook Ads,Campaign 212,Conversions,1214978.45,1645.65,1384.232,415.15,18786.193,352167
21353,11/09/2020,Facebook Ads,Campaign 213,Conversions,0,,0,23,902.29,0
21354,11/09/2020,Facebook Ads,Campaign 214,Conversions,3269378.7,7533.65,2791.5675,826.85,42692.6115,947646
21355,11/09/2020,Google Ads,Campaign 503,Reach,177.1,11.5,0.2875,0,0,51
21356,11/09/2020,Google Ads,Campaign 504,Conversions,80.5,1.15,0.0115,0,0,23
21357,11/09/2020,Google Ads,Campaign 511,Conversions,516.35,50.6,5.681,0.4643953,31.95039664,149
21358,11/09/2020,Google Ads,Campaign 512,Reach,331.2,18.4,2.2885,0,0,96
21359,11/09/2020,Google Ads,Campaign 558,Conversions,457.7,59.8,2.185,0,0,132
21360,11/09/2020,Google Ads,Campaign 559,Conversions,28.75,0,0,0,0,8
21361,11/09/2020,Google Ads,Campaign 560,Conversions,17.25,1.15,0.2185,0,0,5
21362,11/09/2020,Google Ads,Campaign 566,Conversions,8.05,0,0,0,0,2
21363,11/09/2020,Google Ads,Campaign 567,Conversions,90.85,3.45,0.552,0.3182878,5.464605257,26
21364,11/09/2020,Google Ads,Campaign 561,Conversions,239.2,19.55,3.542,0.7875384,42.40446032,69
21365,11/09/2020,Google Ads,Campaign 568,Engagements,103.5,8.05,0.759,0,0,30
21366,11/09/2020,Google Ads,Campaign 562,Conversions,261.05,9.2,1.173,0,0,75
21367,11/09/2020,Google Ads,Campaign 563,Conversions,23,1.15,0.4485,0,0,6
21368,11/09/2020,Google Ads,Campaign 564,Conversions,19.55,0,0,0,0,5
21369,11/09/2020,Google Ads,Campaign 565,Conversions,159.85,11.5,1.633,0,0,46
21370,11/09/2020,Google Ads,Campaign 569,Reach,450.8,57.5,6.256,0,0,130
21371,11/09/2020,Google Ads,Campaign 570,Conversions,87.4,8.05,0.9545,0,0,25
21372,11/09/2020,Google Ads,Campaign 571,Conversions,1225.9,186.3,11.1435,1.15,19.48347107,355
21373,11/09/2020,Google Ads,Campaign 572,Conversions,109.25,9.2,1.61,0,0,31
21374,11/09/2020,Google Ads,Campaign 573,Conversions,173.65,10.35,0.345,0,0,50
21375,11/09/2020,Google Ads,Campaign 574,Conversions,14.95,2.3,0.1495,0,0,4
21376,11/09/2020,Google Ads,Campaign 579,Conversions,179.4,11.5,0.9085,0,0,52
21377,11/09/2020,Google Ads,Campaign 580,Reach,85.1,0,0,0,0,24
21378,11/09/2020,Google Ads,Campaign 555,Conversions,640.55,62.1,1.4145,0,0,185
21379,11/09/2020,Google Ads,Campaign 556,Conversions,249.55,25.3,1.725,0,0,72
21380,11/09/2020,Google Ads,Campaign 581,Video Views,332.35,16.1,0.2875,0,0,96
21381,11/09/2020,Google Ads,Campaign 582,Reach,74.75,3.45,0.1265,0,0,21
21382,11/09/2020,Google Ads,Campaign 583,Reach,348.45,37.95,12.9375,0,0,101
21383,11/09/2020,Google Ads,Campaign 584,Engagements,236.9,31.05,5.5315,0.372715,18.20844767,68
21384,11/09/2020,Google Ads,Campaign 585,Engagements,13.8,0,0,0,0,4
21385,11/09/2020,Google Ads,Campaign 586,Conversions,117.3,6.9,1.449,0,0,34
21386,11/09/2020,Google Ads,Campaign 589,Conversions,4819.65,471.5,69.966,4.805229,69.44322077,1397
21387,11/09/2020,Google Ads,Campaign 590,Video Views,94.3,19.55,3.2315,0,0,27
21388,11/09/2020,Google Ads,Campaign 593,Video Views,49.45,2.3,0.3335,0,0,14
21389,11/09/2020,Google Ads,Campaign 594,Engagements,11.5,0,0,0,0,3
21390,11/09/2020,Google Ads,Campaign 595,Conversions,671.6,33.35,2.3575,0,0,194
21391,11/09/2020,Google Ads,Campaign 596,Conversions,67.85,10.35,0.92,0,0,19
21392,11/09/2020,Google Ads,Campaign 513,Conversions,14818.9,8013.2,166.9915,277.6461824,23445.80078,4295
21393,11/09/2020,Google Ads,Campaign 514,Video Views,1473.15,747.5,26.8065,17.33935615,937.8590694,427
21394,11/09/2020,Google Ads,Campaign 517,Conversions,8230.55,1254.65,116.15,23.2387998,1976.400307,2385
21395,11/09/2020,Google Ads,Campaign 518,Conversions,1186.8,288.65,34.6955,6.36316735,316.1120541,344
21396,11/09/2020,Google Ads,Campaign 519,Conversions,5310.7,526.7,29.831,1.15,18.70167955,1539
21397,11/09/2020,Google Ads,Campaign 521,Conversions,5.75,1.15,0.023,0,0,1
21398,11/09/2020,Google Ads,Campaign 522,Conversions,198.95,18.4,2.001,0,0,57
21399,11/09/2020,Google Ads,Campaign 523,Conversions,33.35,2.3,2.4035,0,0,9
21400,11/09/2020,Google Ads,Campaign 525,Video Views,1084.45,89.7,5.727,0,0,314
21401,11/09/2020,Google Ads,Campaign 526,Conversions,512.9,28.75,4.1285,0,0,148
21402,11/09/2020,Google Ads,Campaign 529,Video Views,2744019.6,32118.35,1753.531687,78.6597999,6032.847628,795368
21403,11/09/2020,Google Ads,Campaign 530,Conversions,259218.05,3240.7,343.1079487,16.6983013,1027.066889,75135
21404,11/09/2020,Google Ads,Campaign 539,Conversions,507.15,59.8,14.3635,0,0,147
21405,11/09/2020,Google Ads,Campaign 540,Video Views,692.3,26.45,12.0635,0,0,200
21406,11/09/2020,Google Ads,Campaign 597,Conversions,668.15,54.05,2.6335,0,0,193
21407,11/09/2020,Google Ads,Campaign 598,Conversions,92,2.3,0.4485,0,0,26
21408,11/09/2020,Google Ads,Campaign 599,Conversions,3.45,1.15,0.023,0,0,1
21409,11/09/2020,Google Ads,Campaign 600,Video Views,70.15,3.45,0.253,0,0,20
21410,11/09/2020,Google Ads,Campaign 601,Conversions,35.65,1.15,0.23,0,0,10
21411,11/09/2020,Google Ads,Campaign 602,Conversions,234.6,25.3,6.5435,0,0,68
21412,11/09/2020,Google Ads,Campaign 603,Reach,12.65,1.15,0.851,0,0,3
21413,11/09/2020,Google Ads,Campaign 606,Video Views,21.85,1.15,0.621,0,0,6
21414,11/09/2020,Google Ads,Campaign 604,Video Views,1454.75,132.25,4.6,7.34735805,270.736819,421
21415,11/09/2020,Google Ads,Campaign 608,Video Views,98.9,8.05,0.4945,0,0,28
21416,11/09/2020,Google Ads,Campaign 609,Conversions,98.9,11.5,2.001,0,0,28
21417,11/09/2020,Google Ads,Campaign 618,Conversions,12.65,1.15,0.1725,0,0,3
21418,11/09/2020,Google Ads,Campaign 619,Video Views,731.4,71.3,2.3,0,0,212
21419,11/09/2020,Snapchat,Campaign 33,Engagements,0,0,0,12.65,876.3035524,0
21420,11/09/2020,Snapchat,Campaign 34,Conversions,0,0,0,19.55,871.067569,0
21421,11/09/2020,Snapchat,Campaign 35,Conversions,0,0,0,10.35,809.5365177,0
21422,11/09/2020,Snapchat,Campaign 36,Video Views,558405.5,1321.35,448.0240805,106.95,5109.452455,161856
21423,11/09/2020,Snapchat,Campaign 37,Conversions,1957996.9,4853,1526.652996,300.15,14974.91643,567535
21424,11/09/2020,Snapchat,Campaign 38,Conversions,0,0,0,8.05,480.1677984,0
21425,12/09/2020,Facebook Ads,Campaign 197,Conversions,0,,0,3.45,155.434,0
21426,12/09/2020,Facebook Ads,Campaign 200,Conversions,0,,0,11.5,679.1095,0
21427,12/09/2020,Facebook Ads,Campaign 201,Video Views,0,,0,18.4,628.6935,0
